SRR1589689	SRA187587	live	2016-03-20T22:35:15Z	2016-03-20T22:35:15Z	2014-09-29T15:26:24Z	RUN	GEO	public	GSM1515544_r1	SRX713949	SRS711856	SRP048215	1	40442143	2062549293	18ac839b6648c4ff5ee7c30e606f5525	SAMN03083557	PRJNA262523	-
SRR1589690	SRA187587	live	2016-03-20T22:35:15Z	2016-03-20T22:35:15Z	2014-09-29T15:26:24Z	RUN	GEO	public	GSM1515545_r1	SRX713950	SRS711859	SRP048215	1	30662110	1563767610	3c7d289735010acb0ad2288fb6243aff	SAMN03083558	PRJNA262523	-
SRR1589691	SRA187587	live	2016-03-20T22:35:15Z	2016-03-20T22:35:15Z	2014-09-29T15:26:24Z	RUN	GEO	public	GSM1515546_r1	SRX713951	SRS711857	SRP048215	1	43356297	2211171147	93e2d9622ec362148b8b672d2c9dd94e	SAMN03083559	PRJNA262523	-
SRR1589692	SRA187587	live	2016-03-20T22:35:15Z	2016-03-20T22:35:15Z	2014-09-29T15:26:24Z	RUN	GEO	public	GSM1515547_r1	SRX713952	SRS711858	SRP048215	1	41608188	2122017588	e39c909035a59a97375f5a5132b1b837	SAMN03083560	PRJNA262523	-
SRR1589693	SRA187587	live	2016-03-20T22:35:15Z	2016-03-20T22:35:15Z	2014-09-29T15:26:24Z	RUN	GEO	public	GSM1515548_r1	SRX713953	SRS711860	SRP048215	1	41844123	2134050273	dc3394f36ddb11fe9c75d35fe08a712e	SAMN03083561	PRJNA262523	-
SRR1589694	SRA187587	live	2016-03-20T22:35:16Z	2016-03-20T22:35:15Z	2014-09-29T15:26:24Z	RUN	GEO	public	GSM1515549_r1	SRX713954	SRS711861	SRP048215	1	35675554	1819453254	3aa2d5662a591eeb6bbbeb42e6ddd51c	SAMN03083562	PRJNA262523	-
SRR1589695	SRA187587	live	2016-03-20T22:35:16Z	2016-03-20T22:35:15Z	2014-09-29T15:26:24Z	RUN	GEO	public	GSM1515550_r1	SRX713955	SRS711862	SRP048215	1	20577495	1049452245	27bcfe71ef47b9c0ba1f176036ce7f22	SAMN03083563	PRJNA262523	-
SRR1612611	SRA157616	live	2015-07-17T20:11:26Z	2015-03-31T14:23:35Z	2014-10-15T17:01:08Z	RUN	GEO	public	GSM1525785_r1	SRX732970	SRS721728	SRP041131	1	24371879	2437187900	05724ab221cac3cacd7c9b06732ba99a	SAMN03108604	PRJNA244440	-
SRR1612612	SRA157616	live	2015-07-17T20:11:26Z	2015-03-31T14:23:35Z	2014-10-15T17:01:08Z	RUN	GEO	public	GSM1525786_r1	SRX732971	SRS721729	SRP041131	1	29801631	2980163100	70aaddc895474485a373da50dbe42302	SAMN03108600	PRJNA244440	-
SRR1612613	SRA157616	live	2015-07-17T20:11:26Z	2015-03-31T14:23:35Z	2014-10-15T17:01:08Z	RUN	GEO	public	GSM1525787_r1	SRX732972	SRS721730	SRP041131	1	29098837	2909883700	c9a4fe2a2586fcdbd4821733f8236f0e	SAMN03108602	PRJNA244440	-
SRR1612614	SRA157616	live	2015-07-17T20:11:26Z	2015-03-31T14:23:35Z	2014-10-15T17:01:08Z	RUN	GEO	public	GSM1525788_r1	SRX732973	SRS721732	SRP041131	1	44736246	4473624600	ab2f78eea16124f5d01fc98e231061da	SAMN03108603	PRJNA244440	-
SRR1612615	SRA157616	live	2015-07-17T20:11:26Z	2015-03-31T14:23:35Z	2014-10-15T17:01:08Z	RUN	GEO	public	GSM1525789_r1	SRX732974	SRS721731	SRP041131	1	77029385	7702938500	aff558b977666cd554171f3d35d2e012	SAMN03108601	PRJNA244440	-
SRR1613416	SRA191151	live	2015-12-09T20:42:21Z	2015-12-09T20:42:21Z	2014-10-16T12:33:14Z	RUN	GEO	public	GSM1525849_r1	SRX733693	SRS722202	SRP048964	1	36205860	3656347039	421d1c550660860c5047a6db746feeb2	SAMN03112752	PRJNA264000	-
SRR1613417	SRA191151	live	2015-12-09T20:42:21Z	2015-12-09T20:42:21Z	2014-10-16T12:33:14Z	RUN	GEO	public	GSM1525850_r1	SRX733694	SRS722203	SRP048964	1	40001736	4043524070	a41c13a1dbdde833cd77bea2bcfa48b7	SAMN03112746	PRJNA264000	-
SRR1613418	SRA191151	live	2015-12-09T20:42:21Z	2015-12-09T20:42:21Z	2014-10-16T12:33:14Z	RUN	GEO	public	GSM1525851_r1	SRX733695	SRS722204	SRP048964	1	38664073	3910954941	181191ac5fa69257998e1585b1ceddb4	SAMN03112735	PRJNA264000	-
SRR1613419	SRA191151	live	2015-12-09T20:42:21Z	2015-12-09T20:42:21Z	2014-10-16T12:33:14Z	RUN	GEO	public	GSM1525852_r1	SRX733696	SRS722205	SRP048964	1	30485394	3026026935	c2593835e825d4375d4f1ca4630798a4	SAMN03112754	PRJNA264000	-
SRR1613420	SRA191151	live	2015-12-09T20:42:21Z	2015-12-09T20:42:21Z	2014-10-16T12:33:14Z	RUN	GEO	public	GSM1525853_r1	SRX733697	SRS722206	SRP048964	1	36780212	3647462500	a58315d508e8535387191468f738c192	SAMN03112788	PRJNA264000	-
SRR1613421	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525854_r1	SRX733698	SRS722207	SRP048964	1	38231496	3795356652	0e0a946b1c3865714e734b7b77f91770	SAMN03112739	PRJNA264000	-
SRR1613422	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525855_r1	SRX733699	SRS722208	SRP048964	1	35074733	3480022488	8429943c5bba4bb471bb3f18063ec90a	SAMN03112742	PRJNA264000	-
SRR1613423	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525856_r1	SRX733700	SRS722209	SRP048964	1	37509183	3722467476	374d1550251e295ba70c881f5760b2a2	SAMN03112751	PRJNA264000	-
SRR1613424	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525857_r1	SRX733701	SRS722210	SRP048964	1	34689903	3444249127	59894c02d933676c2ca07d80528ffde3	SAMN03112777	PRJNA264000	-
SRR1613425	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525858_r1	SRX733702	SRS722211	SRP048964	1	38661573	3852916347	082059ba288865673e4570e642369037	SAMN03112737	PRJNA264000	-
SRR1613426	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525859_r1	SRX733703	SRS722212	SRP048964	1	39216001	3979711296	cefb19cc51f6cc1d53968f3e3599fea6	SAMN03112771	PRJNA264000	-
SRR1613427	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525860_r1	SRX733704	SRS722213	SRP048964	1	37059180	3762816141	e1498e1a0b8d58bec18a89c28ae657a5	SAMN03112772	PRJNA264000	-
SRR1613428	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525861_r1	SRX733705	SRS722214	SRP048964	1	31157657	3161982312	e67d8c0f297806ad0db8d6302ac43f84	SAMN03112783	PRJNA264000	-
SRR1613429	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525862_r1	SRX733706	SRS722215	SRP048964	1	33432505	3392053196	4286b640a0ce6f9e53e75176b8e9d767	SAMN03112734	PRJNA264000	-
SRR1613430	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525863_r1	SRX733707	SRS722216	SRP048964	1	32577113	3307541909	75d5e59876261a849dcc665f374881ba	SAMN03112756	PRJNA264000	-
SRR1613431	SRA191151	live	2015-12-09T20:42:22Z	2015-12-09T20:42:21Z	2014-10-16T12:33:15Z	RUN	GEO	public	GSM1525864_r1	SRX733708	SRS722217	SRP048964	1	30810720	3129438507	7c860787d09f99506954e2b4f3219b16	SAMN03112727	PRJNA264000	-
SRR1761935	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:18Z	RUN	GEO	public	GSM1525865_r11	SRX844895	SRS722218	SRP052323	1	41579923	4206212706	e426f4aa14e68d97777cbe1c126e38f6	SAMN03112738	PRJNA271851	-
SRR1761936	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:18Z	RUN	GEO	public	GSM1525866_r11	SRX844896	SRS722219	SRP052323	1	31748658	3216902331	fbf9fffde28f6948c82fa99b28ed057b	SAMN03112780	PRJNA271851	-
SRR1761937	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525867_r11	SRX844897	SRS722220	SRP052323	1	35806668	3623122151	a59888896e94d2f003cfcb67cf040e6f	SAMN03112764	PRJNA271851	-
SRR1761938	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525868_r11	SRX844898	SRS722221	SRP052323	1	38715689	3911723600	44c05eb768a310c1b09d2cdaadb611d3	SAMN03112729	PRJNA271851	-
SRR1761939	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525869_r11	SRX844899	SRS722222	SRP052323	1	32381290	3213797410	b1f7f2f20654fd30a611354c61088a56	SAMN03112768	PRJNA271851	-
SRR1761940	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525870_r11	SRX844900	SRS722223	SRP052323	1	35829722	3574287762	0f6683af0908f011ca1cc2d701b575cb	SAMN03112750	PRJNA271851	-
SRR1761941	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525871_r11	SRX844901	SRS722224	SRP052323	1	39854629	3952937101	bdd7855bbe7d632cd7e0c4a2f9ac5fc2	SAMN03112730	PRJNA271851	-
SRR1761942	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525872_r11	SRX844902	SRS722225	SRP052323	1	32714059	3244596886	2a45ca8ab7ce373fbbeeeb639bee361e	SAMN03112785	PRJNA271851	-
SRR1761943	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525873_r11	SRX844903	SRS722226	SRP052323	1	39988001	3986345958	6f02e8c6122b49123f22d1a025becc3d	SAMN03112736	PRJNA271851	-
SRR1761944	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525874_r11	SRX844904	SRS722227	SRP052323	1	34339366	3410482722	2ae4ec7ab23d1c00c8d0330493348cca	SAMN03112790	PRJNA271851	-
SRR1761945	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525875_r11	SRX844905	SRS722228	SRP052323	1	46277484	4589759125	5b93b82dae2be516a4e7b6b5b57d166e	SAMN03112759	PRJNA271851	-
SRR1761946	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525876_r11	SRX844906	SRS722229	SRP052323	1	50924199	5044445322	4870053ead6e2b0a1f64e9f690ad4799	SAMN03112760	PRJNA271851	-
SRR1761947	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525877_r11	SRX844907	SRS722230	SRP052323	1	34090552	3454839033	0b37d91cc344b4dc88517cdaeec5615e	SAMN03112755	PRJNA271851	-
SRR1761948	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:19Z	RUN	GEO	public	GSM1525878_r11	SRX844908	SRS722231	SRP052323	1	33005547	3347360265	f972c2cd260b76be190275f1e97e350d	SAMN03112769	PRJNA271851	-
SRR1761949	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525879_r11	SRX844909	SRS722232	SRP052323	1	33620820	3412278485	2983202f6971b3d4e074c120a7a4206d	SAMN03112747	PRJNA271851	-
SRR1761950	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525880_r11	SRX844910	SRS722233	SRP052323	1	40204679	4081957352	a5ea651dce30cf95de1adc98de0fa12a	SAMN03112763	PRJNA271851	-
SRR1761951	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525881_r11	SRX844911	SRS722234	SRP052323	1	35264441	3562602829	f036e6ac894f56b0303f118bb49ff4e1	SAMN03112779	PRJNA271851	-
SRR1761952	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525882_r11	SRX844912	SRS722235	SRP052323	1	40230110	4067507690	7e4b43b0dfa249493436c764bacceb80	SAMN03112762	PRJNA271851	-
SRR1761953	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525883_r11	SRX844913	SRS722236	SRP052323	1	35050081	3560540600	b727e24a5f1f7e9d3a2a7dc7e6f693fa	SAMN03112789	PRJNA271851	-
SRR1761954	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525884_r11	SRX844914	SRS722237	SRP052323	1	39138344	3958053500	2616478d5698646b332dbf114a02acd8	SAMN03112766	PRJNA271851	-
SRR1761955	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525885_r11	SRX844915	SRS722238	SRP052323	1	39527946	4005617570	fdb3a1f673d2468260af83acfe7cdedf	SAMN03112728	PRJNA271851	-
SRR1761956	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525886_r11	SRX844916	SRS722239	SRP052323	1	33554356	3409193666	27d42611883c76b3efa2a6049b5a69c8	SAMN03112778	PRJNA271851	-
SRR1761957	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525887_r11	SRX844917	SRS722240	SRP052323	1	30795834	3054526927	856eaf4d182dee77331926c8fb5b3b51	SAMN03112773	PRJNA271851	-
SRR1761958	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525888_r11	SRX844918	SRS722241	SRP052323	1	30750585	3054241162	5862f7e559a3f2e732c1b386c778a83a	SAMN03112753	PRJNA271851	-
SRR1761959	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525889_r11	SRX844919	SRS722242	SRP052323	1	28551265	2831906304	222aa168d46949774bb6cb88b8d1ed74	SAMN03112731	PRJNA271851	-
SRR1761960	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525890_r11	SRX844920	SRS722243	SRP052323	1	43920335	4456996335	85a66e1e8059bb52fbcd74d13bd34518	SAMN03112775	PRJNA271851	-
SRR1761961	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:20Z	RUN	GEO	public	GSM1525891_r11	SRX844921	SRS722244	SRP052323	1	38168716	3874351982	d19d1c27c1aa28b44be8daeb555c0c8a	SAMN03112757	PRJNA271851	-
SRR1761962	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525892_r11	SRX844922	SRS722245	SRP052323	1	37230178	3775887706	0921f10ab20b5fbfdbe41cb514b04deb	SAMN03112767	PRJNA271851	-
SRR1761963	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525893_r11	SRX844923	SRS722246	SRP052323	1	37143617	3770783020	9dfdd41ee386e341041beec8a9356811	SAMN03112781	PRJNA271851	-
SRR1761964	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525894_r11	SRX844924	SRS722247	SRP052323	1	33895986	3440158195	bb60ef6ba2d66481a9ae7526800e7fe0	SAMN03112770	PRJNA271851	-
SRR1761965	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525895_r11	SRX844925	SRS722248	SRP052323	1	33710814	3408109462	6aecd064ba15306cc5a94ac327694415	SAMN03112784	PRJNA271851	-
SRR1761966	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525896_r11	SRX844926	SRS722249	SRP052323	1	36526378	3694486073	000ee43517b172480093d9a4a0f4b87c	SAMN03112787	PRJNA271851	-
SRR1761967	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525897_r11	SRX844927	SRS722250	SRP052323	1	42634927	4311018093	98a50c0799282699476f7c04a8975a3c	SAMN03112741	PRJNA271851	-
SRR1761968	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525898_r11	SRX844928	SRS722251	SRP052323	1	37103236	3754118732	991f0f7b52d3545ef371f1fb302460d7	SAMN03112749	PRJNA271851	-
SRR1761969	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525899_r11	SRX844929	SRS722252	SRP052323	1	50096669	5068838513	8eff3572af7c6134380d6860e1ff30da	SAMN03112758	PRJNA271851	-
SRR1761970	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525900_r11	SRX844930	SRS722253	SRP052323	1	34442346	3496041548	baae2eb7deb9e110309b91e3e8795899	SAMN03112748	PRJNA271851	-
SRR1761971	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525901_r11	SRX844931	SRS722254	SRP052323	1	36705770	3725733573	6b4ed0a05172458ab88d26eeed00fb73	SAMN03112774	PRJNA271851	-
SRR1761972	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525902_r11	SRX844932	SRS722255	SRP052323	1	36819779	3737829393	93c7814ecf2eb2e6be842ced569e6787	SAMN03112761	PRJNA271851	-
SRR1761973	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:21Z	RUN	GEO	public	GSM1525903_r11	SRX844933	SRS722256	SRP052323	1	31355869	3181798747	c6b8d6675f496a41ea926dd20ed09b4b	SAMN03112792	PRJNA271851	-
SRR1761974	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525904_r11	SRX844934	SRS722257	SRP052323	1	33743484	3419850583	0f1b7a4db2b7f47827f9557839f455fb	SAMN03112733	PRJNA271851	-
SRR1761975	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525905_r11	SRX844935	SRS722258	SRP052323	1	35827976	3634424474	a775c20c3ceb5490417b7975400c0495	SAMN03112786	PRJNA271851	-
SRR1761976	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525906_r11	SRX844936	SRS722259	SRP052323	1	43062951	4289959065	a79f293f9cc1be1d2cdd65f62b7aa1a8	SAMN03112745	PRJNA271851	-
SRR1761977	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525907_r11	SRX844937	SRS722260	SRP052323	1	41528662	4219626563	f15e6c0849c49c0ab1c860cbf95e75c3	SAMN03112732	PRJNA271851	-
SRR1761978	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525908_r11	SRX844938	SRS722261	SRP052323	1	36477811	3696337559	308c45cd0151402e4c05d441d32b582e	SAMN03112740	PRJNA271851	-
SRR1761979	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525909_r11	SRX844939	SRS722263	SRP052323	1	30860934	3135371714	dcae805008470e725e4bb93a60302c87	SAMN03112743	PRJNA271851	-
SRR1761980	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525910_r11	SRX844940	SRS722262	SRP052323	1	33860520	3430296782	8f3fa507463fb4ad78cfcb23b49c5383	SAMN03112744	PRJNA271851	-
SRR1761981	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525911_r11	SRX844941	SRS722264	SRP052323	1	30928689	3135136472	08103365dfbc8483b404ccdf351b511c	SAMN03112782	PRJNA271851	-
SRR1761982	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525912_r11	SRX844942	SRS722265	SRP052323	1	29735665	3013626544	b6d318b930bbd2419d0b2cdc3c822156	SAMN03112791	PRJNA271851	-
SRR1761983	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525913_r11	SRX844943	SRS722267	SRP052323	1	32321710	3275464988	85e96099649f028d34dcf396ba22aac6	SAMN03112765	PRJNA271851	-
SRR1761984	SRA232690	live	2015-12-09T17:14:22Z	2015-12-09T17:14:21Z	2015-01-15T20:23:22Z	RUN	GEO	public	GSM1525914_r11	SRX844944	SRS722266	SRP052323	1	31983149	3239973759	15e33794dfadbfa556ea7e348b48bf27	SAMN03112776	PRJNA271851	-
SRR1613356	SRA191146	live	2014-11-21T21:38:10Z	2014-11-21T21:38:10Z	2014-10-16T11:15:07Z	RUN	GEO	public	GSM1526476_r1	SRX733648	SRS722177	SRP048960	1	28897604	1473777804	0a59124157f386e687ea61492978e414	SAMN03112717	PRJNA263997	-
SRR1613357	SRA191146	live	2014-11-21T21:38:10Z	2014-11-21T21:38:10Z	2014-10-16T11:15:07Z	RUN	GEO	public	GSM1526477_r1	SRX733649	SRS722178	SRP048960	1	28830431	1470351981	ade43a709277debc59917d39faeff685	SAMN03112718	PRJNA263997	-
SRR1623275	SRA194188	live	2018-07-02T14:15:29Z	2018-07-02T14:15:29Z	2014-10-24T16:49:07Z	RUN	GEO	public	GSM1531473_r1	SRX740862	SRS728558	SRP049242	1	34999781	1259992116	cd873aeec1c4dd2790b58eae76c589a5	SAMN03142773	PRJNA264803	-
SRR1623276	SRA194188	live	2018-07-02T14:15:29Z	2018-07-02T14:15:29Z	2014-10-24T16:49:07Z	RUN	GEO	public	GSM1531474_r1	SRX740863	SRS728559	SRP049242	1	35086560	1263116160	6fb834ebdbdefe8bc8338b5827ef2fc0	SAMN03142772	PRJNA264803	-
SRR1623277	SRA194188	live	2018-07-02T14:15:29Z	2018-07-02T14:15:29Z	2014-10-24T16:49:07Z	RUN	GEO	public	GSM1531475_r1	SRX740864	SRS728560	SRP049242	1	29312367	1055245212	5c99f47f395f862e6ad7bfee875bc634	SAMN03142770	PRJNA264803	-
SRR1623278	SRA194188	live	2018-07-02T14:15:29Z	2018-07-02T14:15:29Z	2014-10-24T16:49:07Z	RUN	GEO	public	GSM1531476_r1	SRX740865	SRS728561	SRP049242	1	34905638	1256602968	7be149574f65fe0d0c988e13034c9c50	SAMN03142769	PRJNA264803	-
SRR1623279	SRA194188	live	2018-07-02T14:15:29Z	2018-07-02T14:15:29Z	2014-10-24T16:49:07Z	RUN	GEO	public	GSM1531477_r1	SRX740866	SRS728563	SRP049242	1	31855406	1146794616	88f10a9476e40cba77e5cce7f7a5fe36	SAMN03142771	PRJNA264803	-
SRR1632862	SRA196684	live	2015-10-26T21:02:29Z	2015-10-26T21:02:28Z	2014-10-28T14:21:09Z	RUN	GEO	public	GSM1532989_r1	SRX744899	SRS731977	SRP049326	1	48194423	4915831146	81b88ce6d81f5833a84861a0a68f750a	SAMN03145066	PRJNA265064	-
SRR1632863	SRA196684	live	2015-10-26T21:02:29Z	2015-10-26T21:02:28Z	2014-10-28T14:21:09Z	RUN	GEO	public	GSM1532990_r1	SRX744900	SRS731978	SRP049326	1	39885927	4068364554	cd823f55395615404a454d7910cc7d31	SAMN03145074	PRJNA265064	-
SRR1632864	SRA196684	live	2015-10-26T21:02:29Z	2015-10-26T21:02:28Z	2014-10-28T14:21:09Z	RUN	GEO	public	GSM1532991_r1	SRX744901	SRS731979	SRP049326	1	45447598	4635654996	7c0b9eb5a02e32765d09c9bd0c312467	SAMN03145075	PRJNA265064	-
SRR1632865	SRA196684	live	2015-10-26T21:02:29Z	2015-10-26T21:02:28Z	2014-10-28T14:21:09Z	RUN	GEO	public	GSM1532992_r1	SRX744902	SRS731980	SRP049326	1	49095638	5007755076	2ed1bfe0b5685faf4bde291f81b8a2bc	SAMN03145070	PRJNA265064	-
SRR1632866	SRA196684	live	2015-10-26T21:02:29Z	2015-10-26T21:02:28Z	2014-10-28T14:21:09Z	RUN	GEO	public	GSM1532993_r1	SRX744903	SRS731981	SRP049326	1	45671290	4658471580	03df3365b692415441185c97ffde26dc	SAMN03145072	PRJNA265064	-
SRR1632867	SRA196684	live	2015-10-26T21:02:29Z	2015-10-26T21:02:28Z	2014-10-28T14:21:09Z	RUN	GEO	public	GSM1532994_r1	SRX744904	SRS731982	SRP049326	1	45194438	4609832676	a923a94a3aa86687a01b99088217c9ba	SAMN03145067	PRJNA265064	-
SRR1632868	SRA196684	live	2015-10-26T21:02:29Z	2015-10-26T21:02:28Z	2014-10-28T14:21:09Z	RUN	GEO	public	GSM1532995_r1	SRX744905	SRS731983	SRP049326	1	51634511	5266720122	e41929a8afe08e0970661d7425cb20ea	SAMN03145076	PRJNA265064	-
SRR1632869	SRA196684	live	2015-10-26T21:02:29Z	2015-10-26T21:02:28Z	2014-10-28T14:21:09Z	RUN	GEO	public	GSM1532996_r1	SRX744906	SRS731984	SRP049326	1	44269036	4515441672	cce76169048a88ddb31920952da08fd6	SAMN03145065	PRJNA265064	-
