ENSMUSG00000097117.1	Gm26730	102636436
ENSMUSG00000097118.1	Gm17514	100418283
ENSMUSG00000097119.1	B230354K17Rik	105246278
ENSMUSG00000097120.1	RP24-64D24.2	NONE
ENSMUSG00000097121.2	RP24-212D8.2	319760
ENSMUSG00000097122.1	Gm26624	NONE
ENSMUSG00000097123.1	Gm6297	622208
ENSMUSG00000097124.2	RP23-30A13.2	NONE
ENSMUSG00000097125.1	Gm26885	102640282
ENSMUSG00000097127.7	RP23-51D4.3	NONE
ENSMUSG00000097128.1	Gm26884	NONE
ENSMUSG00000097129.1	4930507D05Rik	74706
ENSMUSG00000097130.1	RP23-251N10.1	NONE
ENSMUSG00000097131.1	D230017M19Rik	320933
ENSMUSG00000097133.1	RP23-64D23.9	NONE
ENSMUSG00000097134.2	RP23-9F3.1	NONE
ENSMUSG00000097135.1	4932430I15Rik	619319
ENSMUSG00000097136.1	Gm26772	NONE
ENSMUSG00000097137.1	RP23-446B13.8	NONE
ENSMUSG00000097138.1	Gm26625	NONE
ENSMUSG00000097139.3	RP23-465H23.2	NONE
ENSMUSG00000097140.1	RP24-267K12.1	NONE
ENSMUSG00000097141.2	RP24-192J22.1	NONE
ENSMUSG00000097142.1	Gm26778	NONE
ENSMUSG00000097145.5	RP24-309H3.4	414108
ENSMUSG00000097146.1	RP23-128L22.4	NONE
ENSMUSG00000097147.1	Gm26780	NONE
ENSMUSG00000097148.2	RP23-255D19.1	NONE
ENSMUSG00000097149.1	RP24-427N13.10	NONE
ENSMUSG00000097150.1	RP23-268C9.3	NONE
ENSMUSG00000097151.1	Gm26514	NONE
ENSMUSG00000097152.1	Gm26515	102639137
ENSMUSG00000097154.2	RP23-85E24.4	NONE
ENSMUSG00000097155.1	RP23-402N3.5	NONE
ENSMUSG00000097156.7	RP23-168E14.7	NONE
ENSMUSG00000097157.2	RP23-218E7.2	NONE
ENSMUSG00000097158.1	Gm26516	NONE
ENSMUSG00000097159.1	Gm26517	NONE
ENSMUSG00000097160.2	RP23-359F12.6	NONE
ENSMUSG00000097162.2	RP24-344N22.1	78329
ENSMUSG00000097163.2	RP23-76J15.5	NONE
ENSMUSG00000097164.2	Cep83os	67723
ENSMUSG00000097165.1	2210008F06Rik	70057
ENSMUSG00000097166.1	RP23-387P23.6	77558
ENSMUSG00000097167.1	RP24-372P19.2	100504029
ENSMUSG00000097168.1	C230088H06Rik	320691
ENSMUSG00000097169.1	Gm26661	NONE
ENSMUSG00000097170.1	RP24-75A18.3	100036523
ENSMUSG00000097171.1	RP24-331K22.3	329096
ENSMUSG00000097172.1	4930444M15Rik	75789
ENSMUSG00000097173.1	Gm26829	NONE
ENSMUSG00000097174.2	RP24-163M14.6	NONE
ENSMUSG00000097175.1	RP23-360N5.3	NONE
ENSMUSG00000097176.1	Gm26830	NONE
ENSMUSG00000097177.8	RP23-229N10.4	319673
ENSMUSG00000097178.7	RP23-298C3.11	NONE
ENSMUSG00000097180.5	RP23-354E8.2	67194
ENSMUSG00000097181.1	RP23-345E17.1	NONE
ENSMUSG00000097182.2	RP23-241P22.1	320297
ENSMUSG00000097183.2	RP23-175I24.3	NONE
ENSMUSG00000097184.2	RP23-396K21.2	100043102
ENSMUSG00000097185.1	RP23-91L6.2	544737
ENSMUSG00000097186.1	RP23-197G3.3	NONE
ENSMUSG00000097187.1	RP23-399J8.10	NONE
ENSMUSG00000097189.1	RP23-218K6.6	NONE
ENSMUSG00000097190.1	RP23-3N21.4	NONE
ENSMUSG00000097191.2	RP23-408A1.3	433966
ENSMUSG00000097193.1	Gm26664	102635622
ENSMUSG00000097194.2	RP24-263E2.7	NONE
ENSMUSG00000097195.9	Snhg5	72655
ENSMUSG00000097196.2	RP24-147G10.1	NONE
ENSMUSG00000097197.1	9530027J09Rik	100500713
ENSMUSG00000097199.1	RP24-152K24.7	NONE
ENSMUSG00000097201.1	Gm26700	NONE
ENSMUSG00000097202.1	RP23-3N21.2	NONE
ENSMUSG00000097203.2	RP23-91H23.2	NONE
ENSMUSG00000097204.2	RP23-261M19.4	NONE
ENSMUSG00000097205.1	RP23-114G13.8	NONE
ENSMUSG00000097206.1	Gm26699	NONE
ENSMUSG00000097207.7	RP24-324L19.1	320719
ENSMUSG00000097208.1	Gm26698	102635544
ENSMUSG00000097209.2	RP23-64J7.5	105975
ENSMUSG00000097211.2	RP24-282D16.3	100502819
ENSMUSG00000097213.1	Gm26745	NONE
ENSMUSG00000097214.1	RP23-58L22.6	NONE
ENSMUSG00000097215.1	RP23-26A14.13	NONE
ENSMUSG00000097216.3	RP24-235E5.1	319216
ENSMUSG00000097217.2	RP24-236O3.3	NONE
ENSMUSG00000097218.7	RP24-80K11.4	NONE
ENSMUSG00000097219.1	Gm26551	NONE
ENSMUSG00000097220.1	Gm26599	NONE
ENSMUSG00000097221.1	1810049J17Rik	NONE
ENSMUSG00000097222.2	RP23-410I12.2	68434
ENSMUSG00000097223.2	RP24-409K22.3	NONE
ENSMUSG00000097224.1	RP23-412B2.6	NONE
ENSMUSG00000097226.1	RP23-236D19.11	NONE
ENSMUSG00000097228.1	RP24-544J6.1	108169082
ENSMUSG00000097229.1	Platr23	NONE
ENSMUSG00000097230.1	Gm26853	NONE
ENSMUSG00000097231.2	RP23-457C1.1	NONE
ENSMUSG00000097232.1	RP24-373G21.3	NONE
ENSMUSG00000097233.1	Gm17552	102631780
ENSMUSG00000097234.1	Gm26518	NONE
ENSMUSG00000097235.1	Gm17250	228025
ENSMUSG00000097236.1	4831440E17Rik	320965
ENSMUSG00000097237.1	RP24-63G23.3	102634580
ENSMUSG00000097239.7	RP23-124N11.3	NONE
ENSMUSG00000097240.1	RP23-413P10.2	NONE
ENSMUSG00000097241.2	RP23-187J1.1	NONE
ENSMUSG00000097242.1	Gm16907	100504114
ENSMUSG00000097244.1	RP23-210I20.4	NONE
ENSMUSG00000097245.1	RP23-91L18.4	NONE
ENSMUSG00000097246.1	Gm26890	NONE
ENSMUSG00000097247.2	RP23-96F6.1	68954
ENSMUSG00000097248.9	RP23-433F5.1	100040294
ENSMUSG00000097249.1	Gm26889	NONE
ENSMUSG00000097250.1	RP24-187J17.1	NONE
ENSMUSG00000097251.2	RP23-45A13.2	75995
ENSMUSG00000097252.1	Gm6634	625901
ENSMUSG00000097253.2	RP23-114E15.13	NONE
ENSMUSG00000097254.1	C430042M11Rik	320021
ENSMUSG00000097255.1	Rpl31-ps7	384379
ENSMUSG00000097256.1	RP23-324J8.6	NONE
ENSMUSG00000097257.1	Gm26768	NONE
ENSMUSG00000097258.1	Gm26767	NONE
ENSMUSG00000097259.2	RP23-198A16.1	NONE
ENSMUSG00000097260.1	RP23-67I3.1	NONE
ENSMUSG00000097261.2	RP24-150H14.5	NONE
ENSMUSG00000097262.2	RP24-247M18.6	NONE
ENSMUSG00000097263.1	Gm26804	NONE
ENSMUSG00000097264.1	Rpl31-ps24	667245
ENSMUSG00000097265.1	RP23-88A13.3	NONE
ENSMUSG00000097266.1	RP23-85B15.5	NONE
ENSMUSG00000097267.2	RP23-412D17.3	74303
ENSMUSG00000097268.1	RP24-178E16.1	NONE
ENSMUSG00000097271.1	RP24-490D10.1	433873
ENSMUSG00000097272.1	Gm26649	NONE
ENSMUSG00000097274.2	RP23-255F14.5	NONE
ENSMUSG00000097275.1	RP24-365C2.2	NONE
ENSMUSG00000097276.1	RP23-463F7.10	320163
ENSMUSG00000097277.7	WI1-1616M8.2	100504421
ENSMUSG00000097278.7	RP23-71L2.6	NONE
ENSMUSG00000097279.1	RP23-162P5.2	NONE
ENSMUSG00000097280.1	RP23-168E14.5	NONE
ENSMUSG00000097281.2	RP24-272N10.5	102635083
ENSMUSG00000097282.1	5031415H12Rik	75984
ENSMUSG00000097283.1	RP23-424E19.2	NONE
ENSMUSG00000097284.7	4930480K23Rik	75016
ENSMUSG00000097285.1	Gm26683	NONE
ENSMUSG00000097286.2	RP24-356L7.3	NONE
ENSMUSG00000097287.3	RP23-151C5.1	NONE
ENSMUSG00000097288.1	RP23-167D4.3	NONE
ENSMUSG00000097289.1	2010300F17Rik	69884
ENSMUSG00000097290.9	RP23-245B21.3	100043489
ENSMUSG00000097291.1	RP23-247A1.2	NONE
ENSMUSG00000097292.2	RP23-445G17.1	320919
ENSMUSG00000097293.1	RP23-181C16.1	NONE
ENSMUSG00000097294.1	Gm26888	NONE
ENSMUSG00000097295.1	Hmgb1-ps8	NONE
ENSMUSG00000097296.1	RP24-64D24.4	NONE
ENSMUSG00000097299.1	RP23-404J7.5	NONE
ENSMUSG00000097300.1	Gm26835	NONE
ENSMUSG00000097301.1	AW121686	106026
ENSMUSG00000097302.1	RP23-390K15.1	73282
ENSMUSG00000097303.2	RP24-245C15.2	73208
ENSMUSG00000097304.1	Rpl31-ps15	626367
ENSMUSG00000097305.1	Gm17276	NONE
ENSMUSG00000097307.1	RP23-431J17.1	NONE
ENSMUSG00000097308.1	RP24-137M22.4	NONE
ENSMUSG00000097309.2	RP24-326A21.3	NONE
ENSMUSG00000097310.2	RP23-478G5.1	NONE
ENSMUSG00000097311.7	RP23-14P23.2	NONE
ENSMUSG00000097312.1	Gm26870	NONE
ENSMUSG00000097313.2	RP23-431J17.3	NONE
ENSMUSG00000097315.1	RP23-211F21.2	NONE
ENSMUSG00000097316.2	CAAA01201205.3	100038712
ENSMUSG00000097317.1	Gm17281	NONE
ENSMUSG00000097318.2	RP23-155D8.5	100502742
ENSMUSG00000097320.8	Tmem147os	791088
ENSMUSG00000097321.5	RP24-343A12.1	NONE
ENSMUSG00000097322.8	RP23-438P19.8	NONE
ENSMUSG00000097323.2	RP24-225A16.5	NONE
ENSMUSG00000097324.8	Mir143hg	NONE
ENSMUSG00000097325.2	RP23-445K23.2	320400
ENSMUSG00000097326.2	RP23-344L21.3	320315
ENSMUSG00000097327.7	RP23-58L22.2	319887
ENSMUSG00000097328.7	Tnfsf12	21944
ENSMUSG00000097329.1	4931403G20Rik	70934
ENSMUSG00000097330.2	RP23-56B11.9	NONE
ENSMUSG00000097331.2	RP24-341K21.12	100038591
ENSMUSG00000097332.1	2610020F03Rik	69916
ENSMUSG00000097333.7	Zfp87	170763
ENSMUSG00000097334.1	2700012I20Rik	72588
ENSMUSG00000097335.1	Gm26563	NONE
ENSMUSG00000097336.8	Fendrr	68790
ENSMUSG00000097337.1	Gm26606	NONE
ENSMUSG00000097338.1	Gm2464	100039861
ENSMUSG00000097339.5	RP23-132D7.1	102635136
ENSMUSG00000097340.1	Gm26617	NONE
ENSMUSG00000097342.1	RP23-161F5.4	NONE
ENSMUSG00000097343.2	RP23-17C12.6	NONE
ENSMUSG00000097344.1	Gm26732	NONE
ENSMUSG00000097345.1	AA543186	100272219
ENSMUSG00000097346.1	RP23-79J21.2	NONE
ENSMUSG00000097347.1	Gm17275	NONE
ENSMUSG00000097349.1	RP23-274E2.8	NONE
ENSMUSG00000097350.1	4732491K20Rik	224523
ENSMUSG00000097352.7	RP24-547D11.3	606736
ENSMUSG00000097353.1	A430046D13Rik	654440
ENSMUSG00000097354.7	RP24-530N5.3	76432
ENSMUSG00000097355.1	Gm26662	NONE
ENSMUSG00000097356.1	RP23-145L9.8	NONE
ENSMUSG00000097357.2	RP24-324M11.1	100504714
ENSMUSG00000097358.1	Gm26773	NONE
ENSMUSG00000097360.8	RP23-206J9.5	77857
ENSMUSG00000097361.1	RP24-342J3.4	75245
ENSMUSG00000097362.1	RP23-93F11.1	102633872
ENSMUSG00000097363.1	Gm26717	102642443
ENSMUSG00000097364.1	Gm26719	NONE
ENSMUSG00000097365.7	RP23-423L24.1	320088
ENSMUSG00000097366.1	RP24-218M19.2	NONE
ENSMUSG00000097367.1	Gm26718	NONE
ENSMUSG00000097368.2	RP23-304I24.1	100503427
ENSMUSG00000097369.1	Gm26545	NONE
ENSMUSG00000097370.2	RP23-11M21.3	74928
ENSMUSG00000097371.1	RP23-463F7.6	NONE
ENSMUSG00000097372.1	RP23-405K2.8	NONE
ENSMUSG00000097373.1	RP24-138L8.5	NONE
ENSMUSG00000097374.1	Gm26874	NONE
ENSMUSG00000097375.2	RP24-270A10.4	NONE
ENSMUSG00000097377.1	Gm10822	100038532
ENSMUSG00000097378.8	RP23-82B19.2	320273
ENSMUSG00000097379.2	RP24-81G10.3	NONE
ENSMUSG00000097380.1	Gm26816	NONE
ENSMUSG00000097381.2	RP23-447P16.3	NONE
ENSMUSG00000097382.1	RP24-211P18.4	NONE
ENSMUSG00000097383.1	RP23-218G9.1	69002
ENSMUSG00000097384.1	RP24-67K5.1	NONE
ENSMUSG00000097385.1	RP23-175C13.3	NONE
ENSMUSG00000097386.1	9130213A22Rik	100038433
ENSMUSG00000097387.1	4930563E18Rik	75370
ENSMUSG00000097388.1	RP24-98O8.1	NONE
ENSMUSG00000097390.1	Gm26785	NONE
ENSMUSG00000097391.8	Mirg	100040724
ENSMUSG00000097392.2	RP23-314A12.2	100662
ENSMUSG00000097393.8	RP23-409B11.1	628686
ENSMUSG00000097396.1	RP23-175C13.5	NONE
ENSMUSG00000097397.2	RP23-354F11.5	100503704
ENSMUSG00000097398.2	Platr5	78650
ENSMUSG00000097399.7	RP24-194D17.4	NONE
ENSMUSG00000097401.1	RP24-361F11.3	NONE
ENSMUSG00000097402.1	RP23-48H10.1	100502695
ENSMUSG00000097403.2	RP24-401K1.3	320054
ENSMUSG00000097404.1	Gm10814	100502985
ENSMUSG00000097405.1	D630044L22Rik	240054
ENSMUSG00000097406.1	RP23-380O16.4	NONE
ENSMUSG00000097407.1	RP23-130P17.3	74454
ENSMUSG00000097408.1	RP24-258M24.2	NONE
ENSMUSG00000097409.1	RP23-104L12.3	NONE
ENSMUSG00000097410.1	Gm26668	NONE
ENSMUSG00000097411.1	B430218F22Rik	100306874
ENSMUSG00000097412.2	RP24-238B3.4	66263
ENSMUSG00000097413.1	A830052D11Rik	402767
ENSMUSG00000097414.2	RP23-278C10.3	NONE
ENSMUSG00000097415.2	RP23-285C18.2	NONE
ENSMUSG00000097416.3	WI1-2736D10.2	105244064
ENSMUSG00000097417.1	Gm26669	NONE
ENSMUSG00000097418.7	Mir155hg	100653389
ENSMUSG00000097419.1	RP24-347A16.3	NONE
ENSMUSG00000097420.7	Gm17575	NONE
ENSMUSG00000097421.2	RP24-307K17.3	NONE
ENSMUSG00000097422.1	Gm26521	NONE
ENSMUSG00000097423.1	Gm26522	NONE
ENSMUSG00000097424.2	RP23-76C13.4	72259
ENSMUSG00000097425.3	Vmn1r181	404289
ENSMUSG00000097426.1	RP24-245K18.1	NONE
ENSMUSG00000097427.5	RP23-437G18.2	627488
ENSMUSG00000097428.1	RP23-168E14.4	NONE
ENSMUSG00000097429.1	RP23-83G6.2	NONE
ENSMUSG00000097430.2	RP23-6P18.8	NONE
ENSMUSG00000097431.2	RP23-138C14.7	NONE
ENSMUSG00000097433.1	RP23-211F21.6	NONE
ENSMUSG00000097434.2	RP23-14P17.9	NONE
ENSMUSG00000097435.1	RP24-156G20.6	NONE
ENSMUSG00000097438.1	RP23-76C13.3	NONE
ENSMUSG00000097439.6	RP23-186O3.5	NONE
ENSMUSG00000097440.2	RP23-249P18.1	NONE
ENSMUSG00000097441.1	RP23-24N16.1	102633600
ENSMUSG00000097442.1	RP23-4F1.5	NONE
ENSMUSG00000097443.2	RP24-371M10.1	NONE
ENSMUSG00000097444.1	Gm10489	100042912
ENSMUSG00000097445.1	RP24-243A3.6	NONE
ENSMUSG00000097446.1	Gm26629	102631841
ENSMUSG00000097447.7	RP23-188F24.7	NONE
ENSMUSG00000097448.1	Platr22	100503474
ENSMUSG00000097450.7	RP23-274E2.7	NONE
ENSMUSG00000097451.10	Rian	75745
ENSMUSG00000097452.2	RP23-438M9.1	NONE
ENSMUSG00000097453.1	Gm26894	NONE
ENSMUSG00000097454.1	Gm26892	NONE
ENSMUSG00000097455.1	RP23-73F23.6	NONE
ENSMUSG00000097456.7	RP23-50E10.6	100862268
ENSMUSG00000097457.1	2310031A07Rik	69621
ENSMUSG00000097458.1	Gm26697	102638818
ENSMUSG00000097459.1	Gm26895	NONE
ENSMUSG00000097460.1	Gm26734	NONE
ENSMUSG00000097461.1	Gm26735	NONE
ENSMUSG00000097462.7	RP24-358M18.1	330385
ENSMUSG00000097463.2	RP23-433B2.8	102633321
ENSMUSG00000097464.1	RP23-175C13.4	NONE
ENSMUSG00000097466.8	RP24-290P19.2	319405
ENSMUSG00000097467.2	RP24-329C11.9	NONE
ENSMUSG00000097468.1	Mdrl	69591
ENSMUSG00000097469.1	Gm26733	NONE
ENSMUSG00000097470.1	RP23-463F7.5	NONE
ENSMUSG00000097471.8	RP23-128P10.1	67765
ENSMUSG00000097472.1	RP23-153P23.2	NONE
ENSMUSG00000097473.1	RP23-91L18.3	NONE
ENSMUSG00000097474.1	Gm26584	NONE
ENSMUSG00000097476.1	RP24-380G7.8	NONE
ENSMUSG00000097479.1	Gm26582	NONE
ENSMUSG00000097480.1	RP24-496O18.1	NONE
ENSMUSG00000097481.1	D330020A13Rik	791395
ENSMUSG00000097482.2	RP23-223I5.1	100504568
ENSMUSG00000097483.2	RP23-313A10.2	NONE
ENSMUSG00000097484.1	RP23-271G7.3	NONE
ENSMUSG00000097486.2	RP23-97D19.2	100503783
ENSMUSG00000097487.7	Ptges3l	73635
ENSMUSG00000097488.1	RP23-76M13.4	NONE
ENSMUSG00000097489.1	Gm26808	102638769
ENSMUSG00000097491.1	RP24-199K4.1	NONE
ENSMUSG00000097493.3	RP23-108H23.2	NONE
ENSMUSG00000097494.7	RP24-83B1.2	74076
ENSMUSG00000097495.1	RP23-356F21.2	NONE
ENSMUSG00000097496.1	RP24-69C19.1	NONE
ENSMUSG00000097497.1	RP23-247H23.2	NONE
ENSMUSG00000097500.1	RP24-414A22.4	NONE
ENSMUSG00000097501.1	Gm26536	102639417
ENSMUSG00000097502.2	RP23-137C6.12	75223
ENSMUSG00000097503.2	RP23-280I2.1	67303
ENSMUSG00000097504.1	RP24-95N16.4	NONE
ENSMUSG00000097505.1	Gm26540	NONE
ENSMUSG00000097507.1	Gm26538	NONE
ENSMUSG00000097509.1	RP24-387D22.3	NONE
ENSMUSG00000097511.2	RP24-67I21.3	100504477
ENSMUSG00000097513.1	RP23-288L22.3	NONE
ENSMUSG00000097514.1	Gm17619	100502923
ENSMUSG00000097515.2	RP23-298M23.5	76602
ENSMUSG00000097516.7	RP24-190P20.1	NONE
ENSMUSG00000097517.1	Gm26695	NONE
ENSMUSG00000097518.1	Gm26694	NONE
ENSMUSG00000097519.2	RP24-77I21.2	75323
ENSMUSG00000097520.2	RP23-194O23.1	NONE
ENSMUSG00000097522.1	RP23-96D5.2	102638947
ENSMUSG00000097523.1	1700022N22Rik	69431
ENSMUSG00000097524.1	Gm26846	NONE
ENSMUSG00000097525.2	Platr31	NONE
ENSMUSG00000097526.1	Gm26847	102633407
ENSMUSG00000097527.2	RP23-413C19.5	76628
ENSMUSG00000097529.1	Rp31-ps19	100039275
ENSMUSG00000097530.1	Kansl2-ps	233391
ENSMUSG00000097532.1	RP23-407B16.5	NONE
ENSMUSG00000097533.2	RP23-6I8.4	NONE
ENSMUSG00000097534.3	RP24-337F7.1	100503498
ENSMUSG00000097535.1	RP23-110E20.7	101055759
ENSMUSG00000097536.2	RP23-212I23.1	NONE
ENSMUSG00000097537.2	RP23-230D17.7	NONE
ENSMUSG00000097538.1	RP23-326B21.7	319210
ENSMUSG00000097539.1	RP23-404J7.4	NONE
ENSMUSG00000097540.1	1700037F24Rik	73285
ENSMUSG00000097541.1	Gm26752	102631579
ENSMUSG00000097542.1	Gm26751	NONE
ENSMUSG00000097543.1	RP23-76M13.2	328136
ENSMUSG00000097544.1	Gm26750	NONE
ENSMUSG00000097545.7	Mir124a-1hg	268755
ENSMUSG00000097546.1	Gm26749	NONE
ENSMUSG00000097547.8	RP23-2H7.2	NONE
ENSMUSG00000097548.1	RP23-12A18.5	NONE
ENSMUSG00000097550.7	RP23-437G18.4	100861891
ENSMUSG00000097551.1	Gm7976	NONE
ENSMUSG00000097552.2	Rps19-ps12	383172
ENSMUSG00000097553.1	4930455D15Rik	75795
ENSMUSG00000097554.1	Gm26825	NONE
ENSMUSG00000097557.1	C130060C02Rik	100502653
ENSMUSG00000097558.1	Gm26902	NONE
ENSMUSG00000097559.1	RP23-97O1.2	NONE
ENSMUSG00000097560.1	Gm26904	NONE
ENSMUSG00000097561.1	RP24-67A10.1	NONE
ENSMUSG00000097562.3	RP24-65K2.11	NONE
ENSMUSG00000097563.1	RP23-271G7.2	NONE
ENSMUSG00000097564.2	RP23-404A6.2	NONE
ENSMUSG00000097565.1	RP23-206J9.3	NONE
ENSMUSG00000097566.1	A930024N18Rik	328748
ENSMUSG00000097567.1	Gm26637	105246320
ENSMUSG00000097569.2	RP23-348K12.5	NONE
ENSMUSG00000097571.8	Jpx	70252
ENSMUSG00000097572.2	RP24-233F22.1	NONE
ENSMUSG00000097573.2	RP24-535E21.4	NONE
ENSMUSG00000097574.1	RP23-99D11.4	320295
ENSMUSG00000097575.2	RP24-388M1.8	NONE
ENSMUSG00000097576.2	RP23-206M14.2	NONE
ENSMUSG00000097577.2	RP23-300H21.3	76133
ENSMUSG00000097578.1	Gm26798	NONE
ENSMUSG00000097579.1	Gm26799	105242738
ENSMUSG00000097580.1	RP24-289D12.1	NONE
ENSMUSG00000097582.1	Gm26527	NONE
ENSMUSG00000097583.2	RP23-200C3.5	NONE
ENSMUSG00000097584.1	RP24-501F21.2	76657
ENSMUSG00000097585.2	RP24-88J19.1	319711
ENSMUSG00000097586.1	RP24-547D11.5	NONE
ENSMUSG00000097587.2	RP23-77H12.1	75951
ENSMUSG00000097589.9	Dleu2	668253
ENSMUSG00000097590.1	Gm26675	NONE
ENSMUSG00000097591.1	A330032B11Rik	319931
ENSMUSG00000097592.2	RP23-441D9.10	NONE
ENSMUSG00000097593.2	RP24-281O20.3	NONE
ENSMUSG00000097594.1	RP23-51D4.2	NONE
ENSMUSG00000097595.2	RP24-69E5.3	NONE
ENSMUSG00000097596.1	RP23-176M22.6	NONE
ENSMUSG00000097597.2	RP23-225D5.1	NONE
ENSMUSG00000097598.1	Gm26677	NONE
ENSMUSG00000097599.1	Gm26678	NONE
ENSMUSG00000097601.2	RP24-573N21.3	NONE
ENSMUSG00000097602.1	4930519P11Rik	74721
ENSMUSG00000097603.3	RP23-265P8.2	NONE
ENSMUSG00000097604.1	RP24-220A15.1	NONE
ENSMUSG00000097605.1	9430098F02Rik	103793
ENSMUSG00000097608.1	RP23-22I7.1	NONE
ENSMUSG00000097609.1	Gm26659	NONE
ENSMUSG00000097610.2	RP23-275E4.1	626275
ENSMUSG00000097612.1	RP24-339K18.1	NONE
ENSMUSG00000097613.1	RP24-186A9.3	100504312
ENSMUSG00000097614.1	Gm26508	NONE
ENSMUSG00000097615.1	Gm2061	100039138
ENSMUSG00000097616.7	RP23-44E17.1	76311
ENSMUSG00000097617.2	RP24-329C11.12	NONE
ENSMUSG00000097618.1	Gm26507	105246453
ENSMUSG00000097619.8	RP23-212I23.3	75768
ENSMUSG00000097620.7	RP23-183L1.12	NONE
ENSMUSG00000097621.1	RP23-334N8.2	NONE
ENSMUSG00000097622.2	RP23-347J22.4	320614
ENSMUSG00000097623.7	RP24-396L14.1	319970
ENSMUSG00000097624.2	RP24-95E21.2	328747
ENSMUSG00000097625.1	Gm26561	NONE
ENSMUSG00000097626.5	RP23-350E1.1	70832
ENSMUSG00000097627.2	RP23-453E16.4	NONE
ENSMUSG00000097628.1	RP23-138D5.1	NONE
ENSMUSG00000097630.2	RP23-175C13.2	NONE
ENSMUSG00000097632.1	4930552P12Rik	77594
ENSMUSG00000097633.2	RP23-79O10.3	100502764
ENSMUSG00000097634.2	RP23-49I18.2	NONE
ENSMUSG00000097635.2	RP23-46L17.5	NONE
ENSMUSG00000097636.7	Mirt1	381232
ENSMUSG00000097637.1	RP23-115O21.7	71186
ENSMUSG00000097638.1	Carlr	66774
ENSMUSG00000097639.2	Platr4	78706
ENSMUSG00000097640.7	RP24-448C16.2	NONE
ENSMUSG00000097641.1	Gm26865	NONE
ENSMUSG00000097642.1	RP23-42E3.1	NONE
ENSMUSG00000097643.1	RP23-207L14.2	NONE
ENSMUSG00000097644.1	RP24-303J15.3	NONE
ENSMUSG00000097645.1	Gm26863	NONE
ENSMUSG00000097646.1	RP23-129E9.4	NONE
ENSMUSG00000097648.1	RP23-16A20.1	NONE
ENSMUSG00000097649.2	RP23-130K20.1	NONE
ENSMUSG00000097650.1	RP23-367G12.4	NONE
ENSMUSG00000097651.2	RP24-410G8.4	74879
ENSMUSG00000097652.2	Mhrt	791403
ENSMUSG00000097653.2	RP23-124D10.1	NONE
ENSMUSG00000097654.1	RP23-310J6.3	NONE
ENSMUSG00000097655.3	RP23-181I6.1	NONE
ENSMUSG00000097656.1	RP23-291E6.5	NONE
ENSMUSG00000097657.2	RP24-215A14.2	NONE
ENSMUSG00000097658.1	Gm16755	100861766
ENSMUSG00000097659.1	Gm26715	102635928
ENSMUSG00000097660.1	Gm26762	NONE
ENSMUSG00000097661.1	Gm26763	102633440
ENSMUSG00000097662.1	RP24-269A7.1	328489
ENSMUSG00000097664.1	Gm26765	NONE
ENSMUSG00000097665.1	RP24-496O17.10	330902
ENSMUSG00000097666.1	A330094K24Rik	105246501
ENSMUSG00000097667.1	Gm26764	NONE
ENSMUSG00000097668.2	RP24-448C16.1	NONE
ENSMUSG00000097669.1	RP23-360N5.2	NONE
ENSMUSG00000097670.1	RP23-255J24.1	NONE
ENSMUSG00000097671.2	RP24-430K15.5	NONE
ENSMUSG00000097672.1	Gm26609	NONE
ENSMUSG00000097673.1	RP23-256A5.3	NONE
ENSMUSG00000097674.1	Gm26610	NONE
ENSMUSG00000097675.2	RP23-336I5.9	100504641
ENSMUSG00000097676.1	Gm26612	NONE
ENSMUSG00000097677.1	RP24-529L21.2	105245027
ENSMUSG00000097679.1	Rps19-ps5	667534
ENSMUSG00000097680.1	RP24-387G4.3	NONE
ENSMUSG00000097681.1	Gm26643	NONE
ENSMUSG00000097682.1	RP24-249B17.1	77631
ENSMUSG00000097683.1	Gm26644	102639186
ENSMUSG00000097684.1	RP23-59P17.1	NONE
ENSMUSG00000097685.2	RP23-207N2.6	NONE
ENSMUSG00000097686.1	RP23-16N23.3	NONE
ENSMUSG00000097689.1	RP24-422F20.2	NONE
ENSMUSG00000097690.1	4930505N22Rik	100174921
ENSMUSG00000097691.1	RP23-476C23.4	77699
ENSMUSG00000097692.2	RP23-30C12.4	NONE
ENSMUSG00000097693.2	RP23-190H11.7	75787
ENSMUSG00000097694.8	RP24-463K5.2	619312
ENSMUSG00000097695.1	Gm26905	NONE
ENSMUSG00000097697.2	RP24-78M9.4	73904
ENSMUSG00000097698.1	Gm26906	NONE
ENSMUSG00000097699.2	RP23-207N2.4	NONE
ENSMUSG00000097700.1	RP23-479D21.2	NONE
ENSMUSG00000097701.1	RP23-62D21.6	NONE
ENSMUSG00000097702.1	RP24-414A22.8	NONE
ENSMUSG00000097703.1	Gm26623	NONE
ENSMUSG00000097704.1	Gm26741	NONE
ENSMUSG00000097705.1	RP24-547D11.2	NONE
ENSMUSG00000097706.1	RP23-189N8.3	NONE
ENSMUSG00000097707.1	Gm26742	NONE
ENSMUSG00000097709.8	RP24-459P6.1	NONE
ENSMUSG00000097710.1	2310026I22Rik	69593
ENSMUSG00000097711.1	RP23-70F22.1	433273
ENSMUSG00000097712.1	Gm10532	100038353
ENSMUSG00000097713.1	RP23-111M12.1	NONE
ENSMUSG00000097714.1	RP23-23B10.3	NONE
ENSMUSG00000097715.2	Gpr137b-ps	664862
ENSMUSG00000097716.1	RP24-124B23.9	69432
ENSMUSG00000097717.2	RP23-180A14.1	67339
